---
a=100 e=0.90 i=45 Ω=0 ϖ=0
L28,-0.76,20.46,2.54
L35,-4.95,24.62,7.08
L42,-9.96,28.42,12.39
L49,-15.74,31.83,18.45
L56,-22.35,34.84,25.31
L63,-31.38,37.82,34.56
L70,-39.56,39.64,42.87
L77,-47.62,40.74,50.99
L84,-55.79,41.24,59.18
L91,-64.03,41.15,67.37
L98,-72.26,40.47,75.51
L105,-80.41,39.20,83.52
L112,-88.41,37.35,91.33
L119,-96.33,34.86,99.00
L126,-105.47,31.00,107.77
L133,-112.18,27.31,114.13
L140,-117.96,23.34,119.55
L147,-122.94,19.06,124.13
L154,-127.09,14.51,127.87
L161,-130.39,9.73,130.74
L168,-132.80,4.77,132.71
L175,-134.29,-0.37,133.74
L182,-134.78,-5.80,133.76
L189,-133.91,-12.26,132.33
L196,-132.06,-17.30,130.05
L203,-129.31,-22.00,126.90
L210,-125.68,-26.38,122.91
L217,-121.24,-30.43,118.12
L224,-116.00,-34.10,112.59
L231,-110.03,-37.36,106.35
L238,-103.30,-40.19,99.40
L245,-95.18,-42.69,91.10
L252,-85.76,-44.61,81.54
L259,-77.55,-45.54,73.28
L266,-69.30,-45.85,65.04
L273,-61.05,-45.57,56.84
L280,-52.84,-44.71,48.75
L287,-44.77,-43.27,40.83
L294,-36.89,-41.26,33.16
L301,-29.22,-38.64,25.74
L308,-20.46,-34.70,17.36
L315,-13.68,-30.74,10.95
L322,-8.09,-26.62,5.74
L329,-3.35,-22.24,1.40
L336,0.55,-17.60,-2.08
L343,3.57,-12.77,-4.67
L350,5.68,-7.78,-6.34
L357,6.86,-2.66,-7.07
