a=100 e=0.70 i=45 Ω=0 ϖ=0
L35,14.61,39.32,7.01
L42,9.79,44.51,13.78
L49,4.01,49.00,21.03
L56,-2.80,52.78,28.82
L63,-11.52,55.96,37.96
L70,-20.28,57.78,46.46
L77,-28.99,58.49,54.35
L84,-37.90,58.24,61.94
L91,-46.99,57.06,69.23
L98,-56.17,54.99,76.14
L105,-65.38,52.03,82.63
L112,-74.55,48.17,88.65
L119,-83.81,43.29,94.22
L126,-93.80,36.75,99.61
L133,-101.97,30.22,103.42
L140,-109.10,23.41,106.19
L147,-115.37,16.24,108.03
L154,-120.77,8.77,108.97
L161,-125.27,1.04,109.01
L168,-128.82,-6.86,108.13
L175,-131.37,-14.93,106.31
L182,-132.88,-23.40,103.38
L189,-133.07,-32.46,99.01
L196,-131.98,-40.01,94.29
L203,-129.81,-46.87,88.98
L210,-126.62,-53.13,83.09
L217,-122.46,-58.76,76.67
L224,-117.36,-63.72,69.78
L231,-111.35,-67.95,62.46
L238,-104.40,-71.43,54.70
L245,-95.93,-74.19,45.98
L252,-86.50,-75.84,36.99
L259,-77.58,-76.26,29.05
L266,-68.55,-75.73,21.50
L273,-59.40,-74.27,14.31
L280,-50.22,-71.92,7.53
L287,-41.06,-68.70,1.21
L294,-32.01,-64.61,-4.59
L301,-23.03,-59.60,-9.85
L308,-13.41,-52.99,-14.88
L315,-5.10,-46.03,-18.59
L322,1.85,-39.01,-21.11
L329,7.89,-31.71,-22.69
L336,13.02,-24.14,-23.35
L343,17.22,-16.37,-23.10
L350,20.45,-8.46,-21.95
L357,22.67,-0.47,-19.86
a=100 e=0.70 i=45 Ω=90 ϖ=0
L0,21.21,0.00,-21.21
L7,20.58,9.56,-20.58
L14,18.92,18.03,-18.92
L21,16.34,26.05,-16.34
L28,12.87,33.65,-12.87
L35,8.55,40.78,-8.55
L42,3.42,47.36,-3.42
L49,-2.50,53.36,2.50
L56,-9.29,58.75,9.29
L63,-17.77,63.82,17.77
L70,-26.13,67.40,26.13
L77,-34.28,69.74,34.28
L84,-42.51,71.06,42.51
L91,-50.79,71.40,50.79
L98,-59.03,70.76,59.03
L105,-67.19,69.14,67.19
L112,-75.20,66.53,75.20
L119,-83.16,62.80,83.16
L126,-91.59,57.38,91.59
L133,-98.34,51.64,98.34
L140,-104.08,45.40,104.08
L147,-108.98,38.62,108.98
L154,-113.04,31.33,113.04
L161,-116.23,23.62,116.23
L168,-118.51,15.53,118.51
L175,-119.86,7.09,119.86
L182,-120.18,-1.99,120.18
L189,-119.21,-11.95,119.21
L196,-117.24,-20.48,117.24
L203,-114.36,-28.44,114.36
L210,-110.61,-35.92,110.61
L217,-106.04,-42.88,106.04
L224,-100.68,-49.27,100.68
L231,-94.58,-55.02,94.58
L238,-87.69,-60.10,87.69
L245,-79.49,-64.67,79.49
L252,-70.54,-68.18,70.54
L259,-62.22,-70.25,62.22
L266,-53.92,-71.27,53.92
L273,-45.64,-71.31,45.64
L280,-37.42,-70.36,37.42
L287,-29.34,-68.45,29.34
L294,-21.47,-65.56,21.47
L301,-13.79,-61.64,13.79
L308,-5.71,-56.07,5.71
L315,1.11,-49.88,-1.11
L322,6.67,-43.39,-6.67
L329,11.33,-36.41,-11.33
L336,15.13,-28.98,-15.13
L343,18.04,-21.15,-18.04
L350,20.03,-13.01,-20.03
L357,21.07,-4.58,-21.07
