# a=100
# e=0.70
# i=90
# Ω=0,10, ... 80, 90
# ϖ=0

a=100 e=0.70 i=90 Ω=0 ϖ=0
a=100 e=0.70 i=90 Ω=30 ϖ=0
L0,22.50,12.99,-15.00
L7,28.62,16.53,11.90
L14,25.03,14.45,35.79
L21,17.29,9.98,54.37
L28,8.11,4.68,68.76
L35,-1.49,-0.86,80.03
L42,-11.06,-6.38,88.97
L49,-20.41,-11.78,96.05
L56,-29.44,-17.00,101.65
L63,-38.13,-22.01,106.02
L70,-46.43,-26.81,109.33
L77,-54.36,-31.38,111.73
L84,-61.90,-35.74,113.35
L91,-69.05,-39.87,114.25
L98,-75.83,-43.78,114.53
L105,-82.22,-47.47,114.23
L112,-88.24,-50.95,113.42
L119,-93.89,-54.21,112.12
L126,-99.17,-57.26,110.39
L133,-104.09,-60.09,108.24
L140,-108.63,-62.72,105.71
L147,-112.81,-65.13,102.83
L154,-116.62,-67.33,99.60
L161,-120.06,-69.32,96.07
L168,-123.13,-71.09,92.23
L175,-125.81,-72.64,88.11
L182,-128.12,-73.97,83.72
L189,-130.03,-75.08,79.08
L196,-131.55,-75.95,74.19
L203,-132.66,-76.59,69.08
L210,-133.36,-76.99,63.75
L217,-133.62,-77.15,58.21
L224,-133.44,-77.04,52.48
L231,-132.80,-76.67,46.57
L238,-131.67,-76.02,40.49
L245,-130.04,-75.08,34.25
L252,-127.88,-73.83,27.88
L259,-125.16,-72.26,21.38
L266,-121.83,-70.34,14.78
L273,-117.87,-68.05,8.10
L280,-113.21,-65.36,1.38
L287,-107.79,-62.23,-5.36
L294,-101.53,-58.62,-12.04
L301,-94.35,-54.47,-18.62
L308,-86.13,-49.72,-24.99
L315,-76.70,-44.28,-31.01
L322,-65.89,-38.04,-36.45
L329,-53.43,-30.85,-40.97
L336,-39.01,-22.52,-43.94
L343,-22.26,-12.85,-44.18
L350,-3.16,-1.83,-39.29
L357,16.08,9.28,-24.88
a=100 e=0.70 i=90 Ω=40 ϖ=0
L0,17.60,14.77,-19.28
L7,26.52,22.25,5.98
L14,26.57,22.29,30.23
L21,22.30,18.71,50.08
L28,16.21,13.60,66.09
L35,9.35,7.85,79.12
L42,2.20,1.85,89.83
L49,-5.00,-4.19,98.69
L56,-12.13,-10.17,106.01
L63,-19.11,-16.03,112.05
L70,-25.91,-21.74,116.98
L77,-32.49,-27.26,120.94
L84,-38.84,-32.59,124.04
L91,-44.95,-37.72,126.36
L98,-50.82,-42.64,127.99
L105,-56.43,-47.35,128.98
L112,-61.78,-51.84,129.39
L119,-66.88,-56.12,129.25
L126,-71.71,-60.17,128.59
L133,-76.27,-64.00,127.47
L140,-80.57,-67.61,125.89
L147,-84.59,-70.98,123.88
L154,-88.34,-74.13,121.47
L161,-91.81,-77.04,118.68
L168,-94.99,-79.70,115.51
L175,-97.88,-82.13,112.00
L182,-100.47,-84.30,108.14
L189,-102.76,-86.22,103.95
L196,-104.73,-87.88,99.44
L203,-106.38,-89.26,94.63
L210,-107.69,-90.36,89.52
L217,-108.66,-91.17,84.12
L224,-109.26,-91.68,78.44
L231,-109.49,-91.87,72.49
L238,-109.32,-91.73,66.27
L245,-108.73,-91.23,59.81
L252,-107.69,-90.36,53.09
L259,-106.18,-89.10,46.15
L266,-104.17,-87.41,38.98
L273,-101.60,-85.25,31.61
L280,-98.43,-82.59,24.06
L287,-94.61,-79.38,16.34
L294,-90.05,-75.56,8.50
L301,-84.67,-71.05,0.58
L308,-78.35,-65.74,-7.34
L315,-70.94,-59.53,-15.16
L322,-62.25,-52.23,-22.69
L329,-52.00,-43.63,-29.63
L336,-39.83,-33.42,-35.45
L343,-25.27,-21.20,-39.05
L350,-7.98,-6.70,-38.06
L357,10.70,8.98,-27.72
a=100 e=0.70 i=90 Ω=45 ϖ=0
L0,15.00,15.00,-21.21
L7,24.75,24.75,2.94
L14,26.29,26.29,27.09
L21,23.59,23.59,47.35
L28,18.98,18.98,63.99
L35,13.47,13.47,77.75
L42,7.56,7.56,89.24
L49,1.49,1.49,98.88
L56,-4.62,-4.62,106.99
L63,-10.67,-10.67,113.80
L70,-16.61,-16.61,119.48
L77,-22.42,-22.42,124.17
L84,-28.07,-28.07,127.98
L91,-33.55,-33.55,131.00
L98,-38.84,-38.84,133.29
L105,-43.94,-43.94,134.91
L112,-48.84,-48.84,135.92
L119,-53.53,-53.53,136.36
L126,-58.01,-58.01,136.26
L133,-62.28,-62.28,135.66
L140,-66.33,-66.33,134.58
L147,-70.15,-70.15,133.04
L154,-73.75,-73.75,131.06
L161,-77.11,-77.11,128.67
L168,-80.23,-80.23,125.88
L175,-83.10,-83.10,122.71
L182,-85.72,-85.72,119.16
L189,-88.08,-88.08,115.24
L196,-90.17,-90.17,110.98
L203,-91.99,-91.99,106.37
L210,-93.51,-93.51,101.43
L217,-94.73,-94.73,96.16
L224,-95.64,-95.64,90.57
L231,-96.21,-96.21,84.67
L238,-96.44,-96.44,78.46
L245,-96.29,-96.29,71.95
L252,-95.76,-95.76,65.15
L259,-94.80,-94.80,58.05
L266,-93.38,-93.38,50.69
